round,trial,score,vs_left,action,win_probability,win_low,win_high,conv_low,conv_high
2,1,34,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,35,0,large,0.4219301291657921,70.0,100.0,60,70
2,1,35,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,35,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,35,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,36,0,large,0.4219301291657921,70.0,100.0,60,70
2,1,36,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,36,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,36,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,37,0,large,0.42193012916579214,70.0,100.0,60,70
2,1,37,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,37,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,37,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,38,0,large,0.42193012916579214,70.0,100.0,60,70
2,1,38,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,38,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,38,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,39,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,39,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,39,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,39,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,40,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,40,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,40,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,40,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,41,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,41,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,41,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,41,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,42,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,42,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,42,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,42,3,large,0.4597634596961933,70.0,100.0,60,70
2,1,43,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,43,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,43,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,43,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,44,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,44,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,44,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,44,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,45,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,45,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,45,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,45,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,46,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,46,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,46,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,46,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,47,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,47,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,47,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,47,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,48,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,48,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,48,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,48,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,49,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,49,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,49,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,49,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,50,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,50,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,50,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,50,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,51,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,51,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,51,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,51,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,52,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,52,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,52,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,52,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,53,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,53,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,53,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,53,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,54,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,54,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,54,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,54,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,55,0,large,0.4219301291657922,70.0,100.0,60,70
2,1,55,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,55,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,55,3,large,0.45976345969619337,70.0,100.0,60,70
2,1,56,0,small,0.4219301291657918,70.0,100.0,60,70
2,1,56,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,56,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,56,3,small,0.4597634596961931,70.0,100.0,60,70
2,1,57,0,small,0.4219301291657918,70.0,100.0,60,70
2,1,57,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,57,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,57,3,small,0.4597634596961931,70.0,100.0,60,70
2,1,58,0,small,0.4219301291657918,70.0,100.0,60,70
2,1,58,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,58,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,58,3,small,0.4597634596961931,70.0,100.0,60,70
2,1,59,0,small,0.4219301291657919,70.0,100.0,60,70
2,1,59,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,59,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,59,3,small,0.4597634596961931,70.0,100.0,60,70
2,1,60,0,small,0.4219301291657919,70.0,100.0,60,70
2,1,60,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,60,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,60,3,small,0.4597634596961932,70.0,100.0,60,70
2,1,61,0,small,0.421930129165792,70.0,100.0,60,70
2,1,61,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,61,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,61,3,small,0.4597634596961932,70.0,100.0,60,70
2,1,62,0,small,0.421930129165792,70.0,100.0,60,70
2,1,62,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,62,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,62,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,63,0,small,0.421930129165792,70.0,100.0,60,70
2,1,63,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,63,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,63,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,64,0,small,0.421930129165792,70.0,100.0,60,70
2,1,64,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,64,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,64,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,65,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,65,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,65,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,65,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,66,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,66,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,66,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,66,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,67,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,67,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,67,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,67,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,68,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,68,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,68,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,68,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,69,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,69,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,69,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,69,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,70,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,70,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,70,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,70,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,71,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,71,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,71,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,71,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,72,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,72,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,72,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,72,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,73,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,73,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,73,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,73,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,74,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,74,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,74,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,74,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,75,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,75,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,75,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,75,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,76,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,76,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,76,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,76,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,77,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,77,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,77,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,77,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,78,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,78,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,78,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,78,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,79,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,79,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,79,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,79,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,80,0,small,0.42193012916579203,70.0,100.0,60,70
2,1,80,1,small,0.44742032880329297,70.0,100.0,60,70
2,1,80,2,small,0.45730018115773047,70.0,100.0,60,70
2,1,80,3,small,0.45976345969619326,70.0,100.0,60,70
2,1,81,0,small,0.40083362270750245,70.0,100.0,60,70
2,1,81,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,81,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,81,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,82,0,small,0.37973711624921286,70.0,100.0,60,70
2,1,82,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,82,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,82,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,83,0,small,0.35864060979092327,70.0,100.0,60,70
2,1,83,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,83,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,83,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,84,0,small,0.3375441033326337,70.0,100.0,60,70
2,1,84,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,84,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,84,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,85,0,small,0.3164475968743441,70.0,100.0,60,70
2,1,85,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,85,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,85,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,86,0,small,0.2953510904160545,70.0,100.0,60,70
2,1,86,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,86,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,86,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,87,0,small,0.2742545839577649,70.0,100.0,60,70
2,1,87,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,87,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,87,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,88,0,small,0.25315807749947533,70.0,100.0,60,70
2,1,88,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,88,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,88,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,89,0,small,0.23206157104118574,70.0,100.0,60,70
2,1,89,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,89,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,89,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,90,0,small,0.21096506458289613,70.0,100.0,60,70
2,1,90,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,90,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,90,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,91,0,small,0.1898685581246065,70.0,100.0,60,70
2,1,91,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,91,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,91,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,92,0,small,0.1687720516663169,70.0,100.0,60,70
2,1,92,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,92,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,92,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,93,0,small,0.14767554520802728,70.0,100.0,60,70
2,1,93,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,93,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,93,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,94,0,small,0.12657903874973767,70.0,100.0,60,70
2,1,94,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,94,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,94,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,95,0,small,0.10548253229144806,70.0,100.0,60,70
2,1,95,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,95,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,95,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,96,0,small,0.08438602583315845,70.0,100.0,60,70
2,1,96,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,96,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,96,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,97,0,small,0.06328951937486883,70.0,100.0,60,70
2,1,97,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,97,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,97,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,98,0,small,0.042193012916579224,70.0,100.0,60,70
2,1,98,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,98,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,98,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,99,0,small,0.021096506458289612,70.0,100.0,60,70
2,1,99,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,99,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,99,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,1,100,0,small,0.0,70.0,100.0,60,70
2,1,100,1,very_small,0.4219301291657923,70.0,100.0,60,70
2,1,100,2,very_small,0.4474203288032931,70.0,100.0,60,70
2,1,100,3,very_small,0.4573001811577305,70.0,100.0,60,70
2,2,0,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,0,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,0,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,0,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,1,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,1,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,1,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,1,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,2,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,2,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,2,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,2,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,3,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,3,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,3,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,3,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,4,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,4,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,4,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,4,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,5,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,5,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,5,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,5,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,6,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,6,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,6,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,6,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,7,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,7,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,7,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,7,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,8,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,8,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,8,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,8,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,9,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,9,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,9,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,9,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,10,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,10,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,10,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,10,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,11,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,11,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,11,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,11,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,12,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,12,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,12,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,12,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,13,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,13,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,13,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,13,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,14,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,14,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,14,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,14,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,15,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,15,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,15,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,15,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,16,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,16,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,16,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,16,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,17,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,17,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,17,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,17,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,18,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,18,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,18,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,18,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,19,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,19,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,19,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,19,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,20,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,20,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,20,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,20,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,21,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,21,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,21,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,21,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,22,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,22,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,22,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,22,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,23,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,23,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,23,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,23,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,24,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,24,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,24,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,24,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,25,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,25,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,25,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,25,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,26,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,26,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,26,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,26,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,27,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,27,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,27,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,27,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,28,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,28,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,28,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,28,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,29,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,29,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,29,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,29,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,30,0,large,0.42193012916579214,70.0,100.0,60,70
2,2,30,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,30,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,30,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,31,0,large,0.42193012916579214,70.0,100.0,60,70
2,2,31,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,31,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,31,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,32,0,large,0.42193012916579214,70.0,100.0,60,70
2,2,32,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,32,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,32,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,33,0,large,0.42193012916579214,70.0,100.0,60,70
2,2,33,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,33,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,33,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,34,0,large,0.4219301291657921,70.0,100.0,60,70
2,2,34,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,34,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,34,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,35,0,large,0.4219301291657921,70.0,100.0,60,70
2,2,35,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,35,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,35,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,36,0,large,0.4219301291657921,70.0,100.0,60,70
2,2,36,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,36,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,36,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,37,0,large,0.42193012916579214,70.0,100.0,60,70
2,2,37,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,37,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,37,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,38,0,large,0.42193012916579214,70.0,100.0,60,70
2,2,38,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,38,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,38,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,39,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,39,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,39,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,39,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,40,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,40,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,40,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,40,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,41,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,41,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,41,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,41,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,42,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,42,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,42,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,42,3,large,0.4597634596961933,70.0,100.0,60,70
2,2,43,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,43,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,43,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,43,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,44,0,large,0.4219301291657922,70.0,100.0,60,70
2,2,44,1,small,0.44742032880329297,70.0,100.0,60,70
2,2,44,2,small,0.45730018115773047,70.0,100.0,60,70
2,2,44,3,large,0.45976345969619337,70.0,100.0,60,70
2,2,45,0,large,0.4219301291657922,70.0,100.0,60,70
